통계연월,통계시도명,통계시군구명,장애유형,장애정도,등록장애인수
202112,서울특별시,영등포구,언어,심하지 않은 장애,62
202112,서울특별시,영등포구,뇌병변,심하지 않은 장애,633
202112,서울특별시,영등포구,정신,심하지 않은 장애,1
202112,서울특별시,영등포구,신장,심하지 않은 장애,164
202112,서울특별시,영등포구,심장,심하지 않은 장애,6
202112,서울특별시,영등포구,호흡기,심하지 않은 장애,2
202112,서울특별시,영등포구,간,심하지 않은 장애,83
202112,서울특별시,영등포구,안면,심하지 않은 장애,14
202112,서울특별시,영등포구,장루.요루,심하지 않은 장애,109
202112,서울특별시,영등포구,뇌전증,심하지 않은 장애,28
202112,서울특별시,동작구,지체,심한 장애,1067
202112,서울특별시,동작구,시각,심한 장애,357
202112,서울특별시,동작구,청각,심한 장애,585
202112,서울특별시,동작구,언어,심한 장애,73
202112,서울특별시,동작구,지적,심한 장애,883
202112,서울특별시,동작구,뇌병변,심한 장애,881
202112,서울특별시,동작구,자폐성,심한 장애,241
202112,서울특별시,동작구,정신,심한 장애,522
202112,서울특별시,동작구,신장,심한 장애,474
202112,서울특별시,동작구,심장,심한 장애,24
202112,서울특별시,동작구,호흡기,심한 장애,69
202112,서울특별시,동작구,간,심한 장애,5
202112,서울특별시,동작구,안면,심한 장애,2
202112,서울특별시,동작구,장루.요루,심한 장애,13
202112,서울특별시,동작구,뇌전증,심한 장애,5
202112,서울특별시,동작구,지체,심하지 않은 장애,4998
202112,서울특별시,동작구,시각,심하지 않은 장애,1140
202112,서울특별시,동작구,청각,심하지 않은 장애,1875
202112,서울특별시,동작구,언어,심하지 않은 장애,76
202112,서울특별시,동작구,뇌병변,심하지 않은 장애,645
202112,서울특별시,동작구,정신,심하지 않은 장애,1
202112,서울특별시,동작구,신장,심하지 않은 장애,202
202112,서울특별시,동작구,심장,심하지 않은 장애,12
202112,서울특별시,동작구,호흡기,심하지 않은 장애,1
202112,서울특별시,동작구,간,심하지 않은 장애,109
202112,서울특별시,동작구,안면,심하지 않은 장애,8
202112,서울특별시,동작구,장루.요루,심하지 않은 장애,106
202112,서울특별시,동작구,뇌전증,심하지 않은 장애,43
202112,서울특별시,관악구,지체,심한 장애,1489
202112,서울특별시,관악구,시각,심한 장애,527
202112,서울특별시,관악구,청각,심한 장애,707
202112,서울특별시,관악구,언어,심한 장애,82
202112,서울특별시,관악구,지적,심한 장애,1367
202112,서울특별시,관악구,뇌병변,심한 장애,1113
202112,서울특별시,관악구,자폐성,심한 장애,272
202112,서울특별시,관악구,정신,심한 장애,879
202112,서울특별시,관악구,신장,심한 장애,774
202112,서울특별시,관악구,심장,심한 장애,37
202112,서울특별시,관악구,호흡기,심한 장애,98
202112,서울특별시,관악구,간,심한 장애,8
202112,서울특별시,관악구,안면,심한 장애,7
202112,서울특별시,관악구,장루.요루,심한 장애,7
202112,서울특별시,관악구,뇌전증,심한 장애,18
202112,서울특별시,관악구,지체,심하지 않은 장애,7116
202112,서울특별시,관악구,시각,심하지 않은 장애,1704
202112,서울특별시,관악구,청각,심하지 않은 장애,2551
202112,서울특별시,관악구,언어,심하지 않은 장애,74
202112,서울특별시,관악구,뇌병변,심하지 않은 장애,859
202112,서울특별시,관악구,정신,심하지 않은 장애,4
202112,서울특별시,관악구,신장,심하지 않은 장애,228
202112,서울특별시,관악구,심장,심하지 않은 장애,7
202112,서울특별시,관악구,호흡기,심하지 않은 장애,2
202112,서울특별시,관악구,간,심하지 않은 장애,107
202112,서울특별시,관악구,안면,심하지 않은 장애,8
202112,서울특별시,관악구,장루.요루,심하지 않은 장애,131
202112,서울특별시,관악구,뇌전증,심하지 않은 장애,35
202112,서울특별시,서초구,지체,심한 장애,865
202112,서울특별시,서초구,시각,심한 장애,293
202112,서울특별시,서초구,청각,심한 장애,309
202112,서울특별시,서초구,언어,심한 장애,41
202112,서울특별시,서초구,지적,심한 장애,723
202112,서울특별시,서초구,뇌병변,심한 장애,715
202112,서울특별시,서초구,자폐성,심한 장애,302
202112,서울특별시,서초구,정신,심한 장애,345
202112,서울특별시,서초구,신장,심한 장애,376
202112,서울특별시,서초구,심장,심한 장애,19
202112,서울특별시,서초구,호흡기,심한 장애,59
202112,서울특별시,서초구,간,심한 장애,5
202112,서울특별시,서초구,안면,심한 장애,1
202112,서울특별시,서초구,장루.요루,심한 장애,10
202112,서울특별시,서초구,뇌전증,심한 장애,11
202112,서울특별시,서초구,지체,심하지 않은 장애,3241
202112,서울특별시,서초구,시각,심하지 않은 장애,852
202112,서울특별시,서초구,청각,심하지 않은 장애,1182
202112,서울특별시,서초구,언어,심하지 않은 장애,47
202112,서울특별시,서초구,뇌병변,심하지 않은 장애,460
202112,서울특별시,서초구,정신,심하지 않은 장애,2
202112,서울특별시,서초구,신장,심하지 않은 장애,191
202112,서울특별시,서초구,심장,심하지 않은 장애,12
202112,서울특별시,서초구,호흡기,심하지 않은 장애,4
202112,서울특별시,서초구,간,심하지 않은 장애,127
202112,서울특별시,서초구,안면,심하지 않은 장애,2
202112,서울특별시,서초구,장루.요루,심하지 않은 장애,83
202112,서울특별시,서초구,뇌전증,심하지 않은 장애,14
202112,서울특별시,강남구,지체,심한 장애,1513
202112,서울특별시,강남구,시각,심한 장애,447
202112,서울특별시,강남구,청각,심한 장애,473
202112,서울특별시,강남구,언어,심한 장애,64
202112,서울특별시,강남구,지적,심한 장애,1044
202112,서울특별시,강남구,뇌병변,심한 장애,1087
202112,서울특별시,강남구,자폐성,심한 장애,591
202112,서울특별시,강남구,정신,심한 장애,840
202112,서울특별시,강남구,신장,심한 장애,559
202112,서울특별시,강남구,심장,심한 장애,30
202112,서울특별시,강남구,호흡기,심한 장애,89
202112,서울특별시,강남구,간,심한 장애,5
202112,서울특별시,강남구,안면,심한 장애,12
202112,서울특별시,강남구,장루.요루,심한 장애,14
202112,서울특별시,강남구,뇌전증,심한 장애,27
202112,서울특별시,강남구,지체,심하지 않은 장애,4453
202112,서울특별시,강남구,시각,심하지 않은 장애,1104
202112,서울특별시,강남구,청각,심하지 않은 장애,1577
202112,서울특별시,강남구,언어,심하지 않은 장애,64
202112,서울특별시,강남구,뇌병변,심하지 않은 장애,636
202112,서울특별시,강남구,신장,심하지 않은 장애,286
202112,서울특별시,강남구,심장,심하지 않은 장애,15
202112,서울특별시,강남구,호흡기,심하지 않은 장애,6
202112,서울특별시,강남구,간,심하지 않은 장애,143
202112,서울특별시,강남구,안면,심하지 않은 장애,7
202112,서울특별시,강남구,장루.요루,심하지 않은 장애,68
202112,서울특별시,강남구,뇌전증,심하지 않은 장애,28
202112,서울특별시,송파구,지체,심한 장애,1542
202112,서울특별시,송파구,시각,심한 장애,394
202112,서울특별시,송파구,청각,심한 장애,575
202112,서울특별시,송파구,언어,심한 장애,106
202112,서울특별시,송파구,지적,심한 장애,1535
202112,서울특별시,송파구,뇌병변,심한 장애,1330
202112,서울특별시,송파구,자폐성,심한 장애,692
202112,서울특별시,송파구,정신,심한 장애,657
202112,서울특별시,송파구,신장,심한 장애,749
202112,서울특별시,송파구,심장,심한 장애,39
202112,서울특별시,송파구,호흡기,심한 장애,100
202112,서울특별시,송파구,간,심한 장애,10
202112,서울특별시,송파구,안면,심한 장애,6
202112,서울특별시,송파구,장루.요루,심한 장애,12
202112,서울특별시,송파구,뇌전증,심한 장애,20
202112,서울특별시,송파구,지체,심하지 않은 장애,6886
202112,서울특별시,송파구,시각,심하지 않은 장애,1702
202112,서울특별시,송파구,청각,심하지 않은 장애,2277
202112,서울특별시,송파구,언어,심하지 않은 장애,70
202112,서울특별시,송파구,뇌병변,심하지 않은 장애,898
202112,서울특별시,송파구,정신,심하지 않은 장애,1
202112,서울특별시,송파구,신장,심하지 않은 장애,345
202112,서울특별시,송파구,심장,심하지 않은 장애,19
202112,서울특별시,송파구,호흡기,심하지 않은 장애,10
202112,서울특별시,송파구,간,심하지 않은 장애,193
202112,서울특별시,송파구,안면,심하지 않은 장애,9
202112,서울특별시,송파구,장루.요루,심하지 않은 장애,139
202112,서울특별시,송파구,뇌전증,심하지 않은 장애,40
202112,서울특별시,강동구,지체,심한 장애,1507
202112,서울특별시,강동구,시각,심한 장애,363
202112,서울특별시,강동구,청각,심한 장애,541
202112,서울특별시,강동구,언어,심한 장애,99
202112,서울특별시,강동구,지적,심한 장애,1449
202112,서울특별시,강동구,뇌병변,심한 장애,1214
202112,서울특별시,강동구,자폐성,심한 장애,468
202112,서울특별시,강동구,정신,심한 장애,638
202112,서울특별시,강동구,신장,심한 장애,677
202112,서울특별시,강동구,심장,심한 장애,32
202112,서울특별시,강동구,호흡기,심한 장애,87
202112,서울특별시,강동구,간,심한 장애,4
202112,서울특별시,강동구,안면,심한 장애,10
202112,서울특별시,강동구,장루.요루,심한 장애,15
202112,서울특별시,강동구,뇌전증,심한 장애,21
202112,서울특별시,강동구,지체,심하지 않은 장애,6396
202112,서울특별시,강동구,시각,심하지 않은 장애,1590
202112,서울특별시,강동구,청각,심하지 않은 장애,2074
202112,서울특별시,강동구,언어,심하지 않은 장애,105
202112,서울특별시,강동구,뇌병변,심하지 않은 장애,796
202112,서울특별시,강동구,정신,심하지 않은 장애,2
202112,서울특별시,강동구,신장,심하지 않은 장애,214
202112,서울특별시,강동구,심장,심하지 않은 장애,10
202112,서울특별시,강동구,호흡기,심하지 않은 장애,2
202112,서울특별시,강동구,간,심하지 않은 장애,129
202112,서울특별시,강동구,안면,심하지 않은 장애,10
202112,서울특별시,강동구,장루.요루,심하지 않은 장애,120
202112,서울특별시,강동구,뇌전증,심하지 않은 장애,41
202112,부산광역시,중구,지체,심한 장애,190
202112,부산광역시,중구,시각,심한 장애,72
202112,부산광역시,중구,청각,심한 장애,74
202112,부산광역시,중구,언어,심한 장애,14
202112,부산광역시,중구,지적,심한 장애,125
202112,부산광역시,중구,뇌병변,심한 장애,142
202112,부산광역시,중구,자폐성,심한 장애,24
202112,부산광역시,중구,정신,심한 장애,117
202112,부산광역시,중구,신장,심한 장애,109
202112,부산광역시,중구,심장,심한 장애,7
202112,부산광역시,중구,호흡기,심한 장애,10
202112,부산광역시,중구,간,심한 장애,2
202112,부산광역시,중구,장루.요루,심한 장애,5
202112,부산광역시,중구,뇌전증,심한 장애,2
202112,부산광역시,중구,지체,심하지 않은 장애,956
202112,부산광역시,중구,시각,심하지 않은 장애,242
202112,부산광역시,중구,청각,심하지 않은 장애,321
202112,부산광역시,중구,언어,심하지 않은 장애,10
